,DATAID,test_score,train_score,RNA_K,PROTEIN_K,TOP_RATIO
429,5,"{'acc': 0.9396531791907514, 'auc': 0.9397117143575848, 'fpr': array([0.        , 0.06620451, 1.        ]), 'tpr': array([0.        , 0.94551764, 1.        ]), 'mcc': 0.8793682797226894, 'tnr': 0.9337954939341421, 'ppv': 0.934491825768835, 'f_score': 0.9399724011039557, 'ap': 0.9108039394640634, 'brier': 0.06034682080924855, 'sensitivity': 0.9455176402544824}",0.9997687794444926,4,4,0.99
430,5,"{'acc': 0.9402312138728324, 'auc': 0.9403219712036037, 'fpr': array([0.        , 0.06590191, 1.        ]), 'tpr': array([0.        , 0.94621446, 1.        ]), 'mcc': 0.8804782301179072, 'tnr': 0.9340980920051504, 'ppv': 0.9363769917504803, 'f_score': 0.9412700215835511, 'ap': 0.9132388803279392, 'brier': 0.05976878612716763, 'sensitivity': 0.946214457005824}",0.9998121332986503,4,5,0.93
431,5,"{'acc': 0.9426589595375723, 'auc': 0.9427532064828663, 'fpr': array([0.        , 0.06431054, 1.        ]), 'tpr': array([0.        , 0.94959631, 1.        ]), 'mcc': 0.8853960818594552, 'tnr': 0.9356894553881807, 'ppv': 0.9368456986800182, 'f_score': 0.9431779127047771, 'ap': 0.9148853332808222, 'brier': 0.057341040462427745, 'sensitivity': 0.9495963091118801}",0.9997109743056157,4,5,0.9450000000000001
432,5,"{'acc': 0.9383815028901734, 'auc': 0.9383806600739171, 'fpr': array([0.        , 0.06790475, 1.        ]), 'tpr': array([0.       , 0.9448551, 1.       ]), 'mcc': 0.8768558284384285, 'tnr': 0.9320952489461092, 'ppv': 0.9310902994565846, 'f_score': 0.9379221989284883, 'ap': 0.9069130461699559, 'brier': 0.06161849710982659, 'sensitivity': 0.9448550979701983}",0.9997398768750542,4,5,0.96
433,5,"{'acc': 0.9402890173410404, 'auc': 0.9404063475074456, 'fpr': array([0.        , 0.06810574, 1.        ]), 'tpr': array([0.        , 0.94870904, 1.        ]), 'mcc': 0.880707994009118, 'tnr': 0.9318942629574051, 'ppv': 0.932832422586521, 'f_score': 0.9407037483496928, 'ap': 0.9105934908533684, 'brier': 0.059710982658959535, 'sensitivity': 0.9487090424916059}",0.9997109743056157,4,5,0.975
434,5,"{'acc': 0.9386127167630057, 'auc': 0.9386872850998728, 'fpr': array([0.        , 0.06711722, 1.        ]), 'tpr': array([0.        , 0.94425327, 1.        ]), 'mcc': 0.877255300495984, 'tnr': 0.9328827779072477, 'ppv': 0.9346049046321526, 'f_score': 0.939404313591236, 'ap': 0.9105962220634574, 'brier': 0.06138728323699422, 'sensitivity': 0.9442532690984171}",0.9997398768750542,4,5,0.99
435,5,"{'acc': 0.9373410404624277, 'auc': 0.9374850192938459, 'fpr': array([0.        , 0.07092116, 1.        ]), 'tpr': array([0.        , 0.94548376, 1.        ]), 'mcc': 0.8747662955754093, 'tnr': 0.9290788401071387, 'ppv': 0.9311631061376738, 'f_score': 0.9382687927107062, 'ap': 0.9078562420691247, 'brier': 0.06265895953757225, 'sensitivity': 0.9454837598990015}",0.9995375588889852,4,6,0.93
436,5,"{'acc': 0.9427745664739884, 'auc': 0.9429465782702173, 'fpr': array([0.        , 0.06584795, 1.        ]), 'tpr': array([0.    , 0.9512, 1.    ]), 'mcc': 0.8856225603352034, 'tnr': 0.9341520467836257, 'ppv': 0.9366419086203016, 'f_score': 0.9438648219550919, 'ap': 0.9156158644044864, 'brier': 0.05722543352601156, 'sensitivity': 0.9512}",0.999320789618197,4,6,0.9450000000000001
437,5,"{'acc': 0.9390751445086705, 'auc': 0.9391000478001837, 'fpr': array([0.        , 0.06523744, 1.        ]), 'tpr': array([0.        , 0.94341373, 1.        ]), 'mcc': 0.8781881939801786, 'tnr': 0.9347625633932688, 'ppv': 0.9349574810388417, 'f_score': 0.9391665704721228, 'ap': 0.9102598162485379, 'brier': 0.06092485549132948, 'sensitivity': 0.9434137291280148}",0.9994653024653892,4,6,0.96
438,5,"{'acc': 0.9394797687861272, 'auc': 0.9394833310125059, 'fpr': array([0.        , 0.06444954, 1.        ]), 'tpr': array([0.        , 0.94347319, 1.        ]), 'mcc': 0.8789951566450269, 'tnr': 0.9355504587155963, 'ppv': 0.9350814369874091, 'f_score': 0.9392585716772061, 'ap': 0.9102589515929385, 'brier': 0.06052023121387283, 'sensitivity': 0.9434731934731935}",0.9995375588889852,4,6,0.975
439,5,"{'acc': 0.9389017341040462, 'auc': 0.9389550411231758, 'fpr': array([0.        , 0.06734976, 1.        ]), 'tpr': array([0.        , 0.94520548, 1.        ]), 'mcc': 0.8778829013126107, 'tnr': 0.9326502417683629, 'ppv': 0.9329666552079753, 'f_score': 0.9390461911077793, 'ap': 0.9091284316428538, 'brier': 0.061098265895953754, 'sensitivity': 0.9452054794520548}",0.9996242665973005,4,6,0.99
440,5,"{'acc': 0.9400578034682081, 'auc': 0.9400934410229239, 'fpr': array([0.        , 0.06376035, 1.        ]), 'tpr': array([0.        , 0.94381378, 1.        ]), 'mcc': 0.8801201573910697, 'tnr': 0.9362396549714419, 'ppv': 0.9376851218956482, 'f_score': 0.9407394708269045, 'ap': 0.9133238414152093, 'brier': 0.059942196531791905, 'sensitivity': 0.9438137828230707}",0.9992774357640394,5,3,0.93
441,5,"{'acc': 0.9417919075144509, 'auc': 0.9419063904772059, 'fpr': array([0.        , 0.06563662, 1.        ]), 'tpr': array([0.        , 0.94914864, 1.        ]), 'mcc': 0.8836623903466102, 'tnr': 0.9343633828996283, 'ppv': 0.9359047078842881, 'f_score': 0.9424801507968242, 'ap': 0.9138618158800268, 'brier': 0.05820809248554913, 'sensitivity': 0.9491486424298206}",0.9996387178820197,5,3,0.9450000000000001
442,5,"{'acc': 0.9394797687861272, 'auc': 0.9395785900714322, 'fpr': array([0.        , 0.06806888, 1.        ]), 'tpr': array([0.        , 0.94703365, 1.        ]), 'mcc': 0.8790609725295159, 'tnr': 0.9319311221541662, 'ppv': 0.9329004329004329, 'f_score': 0.9399139167862266, 'ap': 0.9099620935649736, 'brier': 0.06052023121387283, 'sensitivity': 0.9470336532901584}",0.9993930460417931,5,3,0.96
443,5,"{'acc': 0.9360693641618497, 'auc': 0.9362702221223598, 'fpr': array([0.        , 0.07377622, 1.        ]), 'tpr': array([0.        , 0.94575688, 1.        ]), 'mcc': 0.8722605056946534, 'tnr': 0.9262237762237763, 'ppv': 0.9287162162162163, 'f_score': 0.9371590909090909, 'ap': 0.9056807921981085, 'brier': 0.06393063583815028, 'sensitivity': 0.9457568807339449}",0.9994219486112316,5,3,0.975
444,5,"{'acc': 0.9392485549132948, 'auc': 0.9392590024821422, 'fpr': array([0.        , 0.06478291, 1.        ]), 'tpr': array([0.        , 0.94333256, 1.        ]), 'mcc': 0.87853382696929, 'tnr': 0.9352170916609235, 'ppv': 0.9349555991235151, 'f_score': 0.93912539820446, 'ap': 0.9101243455794004, 'brier': 0.0607514450867052, 'sensitivity': 0.9433325575983245}",0.999725425590335,5,3,0.99
445,5,"{'acc': 0.9417341040462428, 'auc': 0.9418049300227664, 'fpr': array([0.        , 0.06393862, 1.        ]), 'tpr': array([0.        , 0.94734422, 1.        ]), 'mcc': 0.883507723187525, 'tnr': 0.9360613810741688, 'ppv': 0.9374288964732651, 'f_score': 0.9423604757548033, 'ap': 0.9145418324194977, 'brier': 0.058265895953757224, 'sensitivity': 0.9473442170613934}",0.9994797537501083,5,4,0.93
446,5,"{'acc': 0.9367052023121387, 'auc': 0.9368885642255731, 'fpr': array([0.        , 0.07330631, 1.        ]), 'tpr': array([0.        , 0.94668205, 1.        ]), 'mcc': 0.8735764125314441, 'tnr': 0.926693688477128, 'ppv': 0.9283612494341331, 'f_score': 0.9374321467344723, 'ap': 0.9055681370043711, 'brier': 0.06329479768786127, 'sensitivity': 0.9466820542412002}",0.9993930460417931,5,4,0.9450000000000001
447,5,"{'acc': 0.9383815028901734, 'auc': 0.9384246735892606, 'fpr': array([0.        , 0.06614064, 1.        ]), 'tpr': array([0.        , 0.94287031, 1.        ]), 'mcc': 0.8767895067986763, 'tnr': 0.933859364121606, 'ppv': 0.93490178163545, 'f_score': 0.9388691363688497, 'ap': 0.9101616495179904, 'brier': 0.06161849710982659, 'sensitivity': 0.9428703063810182}",0.999653169166739,5,4,0.96
448,5,"{'acc': 0.9380924855491329, 'auc': 0.9381139811374003, 'fpr': array([0.        , 0.06892617, 1.        ]), 'tpr': array([0.        , 0.94529694, 1.        ]), 'mcc': 0.8762993661690875, 'tnr': 0.9310738331621591, 'ppv': 0.9303666128660364, 'f_score': 0.9377723548893149, 'ap': 0.9064669344041354, 'brier': 0.06190751445086705, 'sensitivity': 0.945296942719925}",0.9994797537501083,5,4,0.975
449,5,"{'acc': 0.9414450867052023, 'auc': 0.9415043397629211, 'fpr': array([0.        , 0.06550218, 1.        ]), 'tpr': array([0.        , 0.94847639, 1.        ]), 'mcc': 0.8829914428206836, 'tnr': 0.9344978165938864, 'ppv': 0.9346704871060172, 'f_score': 0.9415228309184321, 'ap': 0.9121198257334181, 'brier': 0.058554913294797686, 'sensitivity': 0.9484763898581066}",0.9993785947570739,5,4,0.99
450,5,"{'acc': 0.9395953757225434, 'auc': 0.9396451730868549, 'fpr': array([0.        , 0.06816102, 1.        ]), 'tpr': array([0.        , 0.94752221, 1.        ]), 'mcc': 0.8793257633415476, 'tnr': 0.9318389752973467, 'ppv': 0.9315178674020452, 'f_score': 0.9394518801784576, 'ap': 0.9085876224695173, 'brier': 0.060404624277456645, 'sensitivity': 0.9475222066386162}",0.9993496921876355,5,5,0.93
451,5,"{'acc': 0.9398843930635838, 'auc': 0.9400191694544802, 'fpr': array([0.        , 0.06873409, 1.        ]), 'tpr': array([0.        , 0.94848695, 1.        ]), 'mcc': 0.8798955874544757, 'tnr': 0.9312659106688267, 'ppv': 0.9325459913695208, 'f_score': 0.9404489234997708, 'ap': 0.9102880484986221, 'brier': 0.06011560693641618, 'sensitivity': 0.9484869484869485}",0.9995375588889852,5,5,0.9450000000000001
452,5,"{'acc': 0.9388439306358382, 'auc': 0.9389321943122231, 'fpr': array([0.        , 0.06784182, 1.        ]), 'tpr': array([0.        , 0.94548807, 1.        ]), 'mcc': 0.8777553142967932, 'tnr': 0.9321581816073292, 'ppv': 0.9334395266810787, 'f_score': 0.9394251688995765, 'ap': 0.9098969787926766, 'brier': 0.06115606936416185, 'sensitivity': 0.9454880719142561}",0.999523107604266,5,5,0.96
453,5,"{'acc': 0.9378034682080925, 'auc': 0.9378595009616632, 'fpr': array([0.        , 0.07188353, 1.        ]), 'tpr': array([0.        , 0.94781382, 1.        ]), 'mcc': 0.8758246404913635, 'tnr': 0.9281164695177434, 'ppv': 0.9273229070837167, 'f_score': 0.9374564054870961, 'ap': 0.9045942089397635, 'brier': 0.06219653179190751, 'sensitivity': 0.9478138222849083}",0.9994797537501083,5,5,0.975
454,5,"{'acc': 0.9397687861271676, 'auc': 0.939770783627078, 'fpr': array([0.        , 0.06527952, 1.        ]), 'tpr': array([0.       , 0.9449316, 1.       ]), 'mcc': 0.8795968211605012, 'tnr': 0.9347204755916314, 'ppv': 0.9340113255518318, 'f_score': 0.9394397303266303, 'ap': 0.9098022525497348, 'brier': 0.06023121387283237, 'sensitivity': 0.9449316029463346}",0.9993641434723547,5,5,0.99
455,5,"{'acc': 0.9384971098265896, 'auc': 0.9385746512181796, 'fpr': array([0.        , 0.06963405, 1.        ]), 'tpr': array([0.        , 0.94675521, 1.        ]), 'mcc': 0.8771352337971358, 'tnr': 0.9303659515888494, 'ppv': 0.9304935302874155, 'f_score': 0.9385539385539386, 'ap': 0.9073657861729553, 'brier': 0.0615028901734104, 'sensitivity': 0.9467552137947105}",0.999248533194601,5,6,0.93
456,5,"{'acc': 0.9378612716763006, 'auc': 0.9378942406758513, 'fpr': array([0.        , 0.06672054, 1.        ]), 'tpr': array([0.        , 0.94245687, 1.        ]), 'mcc': 0.8757624082815985, 'tnr': 0.9332794643887798, 'ppv': 0.9337003899977059, 'f_score': 0.9380581964851626, 'ap': 0.9087006722673652, 'brier': 0.06213872832369942, 'sensitivity': 0.9424568715989348}",0.9990317639238129,5,6,0.9450000000000001
457,5,"{'acc': 0.9377456647398844, 'auc': 0.9378138381505666, 'fpr': array([0.        , 0.06776898, 1.        ]), 'tpr': array([0.        , 0.94318182, 1.        ]), 'mcc': 0.8755202506657377, 'tnr': 0.932231020027946, 'ppv': 0.9338561200136379, 'f_score': 0.9384958026383418, 'ap': 0.909408829957687, 'brier': 0.062254335260115604, 'sensitivity': 0.9431818181818182}",0.999176276771005,5,6,0.96
458,5,"{'acc': 0.9387861271676301, 'auc': 0.9387903878706801, 'fpr': array([0.        , 0.06662096, 1.        ]), 'tpr': array([0.        , 0.94432097, 1.        ]), 'mcc': 0.8776403936498253, 'tnr': 0.9333790423951548, 'ppv': 0.9326478743068392, 'f_score': 0.9384481255448996, 'ap': 0.9082333991977471, 'brier': 0.06121387283236994, 'sensitivity': 0.9443209732132413}",0.9991329229168473,5,6,0.975
459,5,"{'acc': 0.9422543352601156, 'auc': 0.9424245914219426, 'fpr': array([0.        , 0.06760661, 1.        ]), 'tpr': array([0.        , 0.95212212, 1.        ]), 'mcc': 0.88468233211873, 'tnr': 0.9323933895758696, 'ppv': 0.9336584259469267, 'f_score': 0.9427998854852562, 'ap': 0.9128874787687675, 'brier': 0.05774566473988439, 'sensitivity': 0.9521221232797502}",0.9991040203474089,5,6,0.99
460,5,"{'acc': 0.935664739884393, 'auc': 0.9356955827923569, 'fpr': array([0.        , 0.06796456, 1.        ]), 'tpr': array([0.        , 0.93923412, 1.        ]), 'mcc': 0.8713303607263659, 'tnr': 0.9320354394963861, 'ppv': 0.9335612535612535, 'f_score': 0.9363890952734754, 'ap': 0.9074684211786986, 'brier': 0.06433526011560693, 'sensitivity': 0.9392341206145379}",0.9990317639238129,6,3,0.93
461,5,"{'acc': 0.9351445086705202, 'auc': 0.9351964339414648, 'fpr': array([0.        , 0.06975122, 1.        ]), 'tpr': array([0.       , 0.9399862, 1.       ]), 'mcc': 0.8703139219005199, 'tnr': 0.9302487793536387, 'ppv': 0.9316317228805834, 'f_score': 0.9357903170424632, 'ap': 0.9058943768649198, 'brier': 0.06485549132947976, 'sensitivity': 0.9399862037249943}",0.9991329229168473,6,3,0.9450000000000001
462,5,"{'acc': 0.9386705202312139, 'auc': 0.9386682073976929, 'fpr': array([0.        , 0.06706204, 1.        ]), 'tpr': array([0.        , 0.94456165, 1.        ]), 'mcc': 0.8774180068347905, 'tnr': 0.9329379562043796, 'ppv': 0.9319995374118192, 'f_score': 0.938238547063275, 'ap': 0.9076720615596912, 'brier': 0.061329479768786124, 'sensitivity': 0.9445616502578528}",0.999176276771005,6,3,0.96
463,5,"{'acc': 0.9389595375722544, 'auc': 0.939076298603087, 'fpr': array([0.        , 0.06863314, 1.        ]), 'tpr': array([0.        , 0.94648406, 1.        ]), 'mcc': 0.8780017439722774, 'tnr': 0.9313668563465335, 'ppv': 0.9329551900170164, 'f_score': 0.9396709323583181, 'ap': 0.9099058290477497, 'brier': 0.06104046242774566, 'sensitivity': 0.9464840603061342}",0.9991907280557242,6,3,0.975
464,5,"{'acc': 0.9382658959537572, 'auc': 0.9383098424230293, 'fpr': array([0.        , 0.06721236, 1.        ]), 'tpr': array([0.        , 0.94377463, 1.        ]), 'mcc': 0.8765909799788607, 'tnr': 0.9327876412266544, 'ppv': 0.9331728564878496, 'f_score': 0.9384438040345822, 'ap': 0.9087395539412986, 'brier': 0.06173410404624277, 'sensitivity': 0.9437746348249478}",0.9991329229168473,6,3,0.99
465,5,"{'acc': 0.9378612716763006, 'auc': 0.9379209787373207, 'fpr': array([0.        , 0.06907252, 1.        ]), 'tpr': array([0.        , 0.94487731, 1.        ]), 'mcc': 0.8758233739978278, 'tnr': 0.930927479600046, 'ppv': 0.9311253724501489, 'f_score': 0.9379509379509379, 'ap': 0.9071980823487612, 'brier': 0.06213872832369942, 'sensitivity': 0.9448773113152692}",0.9987282869447094,6,4,0.93
466,5,"{'acc': 0.9387861271676301, 'auc': 0.938866274261923, 'fpr': array([0.       , 0.0675942, 1.       ]), 'tpr': array([0.        , 0.94512968, 1.        ]), 'mcc': 0.877634008779863, 'tnr': 0.9324057971014493, 'ppv': 0.933614210885903, 'f_score': 0.9393366557827806, 'ap': 0.9099009540432501, 'brier': 0.06121387283236994, 'sensitivity': 0.9451296829971182}",0.9988583485071822,6,4,0.9450000000000001
467,5,"{'acc': 0.9388439306358382, 'auc': 0.9388780423207018, 'fpr': array([0.        , 0.06649793, 1.        ]), 'tpr': array([0.        , 0.94423792, 1.        ]), 'mcc': 0.8777480368264975, 'tnr': 0.9335020708697653, 'ppv': 0.9336090052837124, 'f_score': 0.9388933810788956, 'ap': 0.9092946883163265, 'brier': 0.06115606936416185, 'sensitivity': 0.9442379182156134}",0.9987860920835863,6,4,0.96
468,5,"{'acc': 0.9404046242774566, 'auc': 0.940531925134381, 'fpr': array([0.        , 0.06866359, 1.        ]), 'tpr': array([0.        , 0.94953596, 1.        ]), 'mcc': 0.8809681041354567, 'tnr': 0.9313364055299539, 'ppv': 0.9321261815282997, 'f_score': 0.9407505315786449, 'ap': 0.9102318399708836, 'brier': 0.05959537572254335, 'sensitivity': 0.9495359628770301}",0.9989017023613399,6,4,0.975
469,5,"{'acc': 0.9422543352601156, 'auc': 0.9423369760795861, 'fpr': array([0.        , 0.06406685, 1.        ]), 'tpr': array([0.        , 0.94852602, 1.        ]), 'mcc': 0.8845665558136355, 'tnr': 0.935933147632312, 'ppv': 0.937194220047787, 'f_score': 0.9428260745149659, 'ap': 0.9147912583652059, 'brier': 0.05774566473988439, 'sensitivity': 0.9485260248733303}",0.998973958784936,6,4,0.99
470,5,"{'acc': 0.9354913294797688, 'auc': 0.93550975780842, 'fpr': array([0.        , 0.07056267, 1.        ]), 'tpr': array([0.        , 0.94167835, 1.        ]), 'mcc': 0.8710675978937931, 'tnr': 0.9294373284537969, 'ppv': 0.9288678810237492, 'f_score': 0.9352292513058619, 'ap': 0.9035387082665473, 'brier': 0.06450867052023121, 'sensitivity': 0.9416783543712015}",0.9993063383334778,6,5,0.93
471,5,"{'acc': 0.9375722543352601, 'auc': 0.937611627103567, 'fpr': array([0.        , 0.06766571, 1.        ]), 'tpr': array([0.        , 0.94284058, 1.        ]), 'mcc': 0.8751990635983964, 'tnr': 0.9323342939481268, 'ppv': 0.9326757655694461, 'f_score': 0.9377306273062731, 'ap': 0.9078616693176893, 'brier': 0.06242774566473988, 'sensitivity': 0.9428405797101449}",0.9991184716321281,6,5,0.9450000000000001
472,5,"{'acc': 0.9367630057803468, 'auc': 0.9368413435031308, 'fpr': array([0.        , 0.07058959, 1.        ]), 'tpr': array([0.        , 0.94417363, 1.        ]), 'mcc': 0.8736333623129413, 'tnr': 0.9294104099493321, 'ppv': 0.9299268404206675, 'f_score': 0.9369960838516471, 'ap': 0.9058158691855914, 'brier': 0.06323699421965318, 'sensitivity': 0.9441736304549675}",0.9991907280557242,6,5,0.96
473,5,"{'acc': 0.9375722543352601, 'auc': 0.9376599131533593, 'fpr': array([0.        , 0.06918531, 1.        ]), 'tpr': array([0.        , 0.94429708, 1.        ]), 'mcc': 0.8752157954026182, 'tnr': 0.9308146946343725, 'ppv': 0.9320432555492316, 'f_score': 0.9381301558203483, 'ap': 0.908044801870043, 'brier': 0.06242774566473988, 'sensitivity': 0.9442970822281167}",0.9991329229168473,6,5,0.975
474,5,"{'acc': 0.9390751445086705, 'auc': 0.9390773767949216, 'fpr': array([0.        , 0.06517755, 1.        ]), 'tpr': array([0.        , 0.94340723, 1.        ]), 'mcc': 0.87819221892391, 'tnr': 0.9348224513172967, 'ppv': 0.9342500577767506, 'f_score': 0.9388063167673014, 'ap': 0.9094129454560741, 'brier': 0.06092485549132948, 'sensitivity': 0.9434072345390898}",0.9992340819098818,6,5,0.99
475,5,"{'acc': 0.9361849710982659, 'auc': 0.9361915194645798, 'fpr': array([0.        , 0.06666667, 1.        ]), 'tpr': array([0.        , 0.93905978, 1.        ]), 'mcc': 0.8723880758439255, 'tnr': 0.9333333333333333, 'ppv': 0.9332102895374322, 'f_score': 0.9361258967831521, 'ap': 0.9066870694868837, 'brier': 0.0638150289017341, 'sensitivity': 0.93905977945444}",0.9985693228127981,6,6,0.93
476,5,"{'acc': 0.9359537572254335, 'auc': 0.9359741046829967, 'fpr': array([0.        , 0.06745799, 1.        ]), 'tpr': array([0.        , 0.93925606, 1.        ]), 'mcc': 0.8718731372858189, 'tnr': 0.9325420143377601, 'ppv': 0.9350016985618843, 'f_score': 0.9371240494836002, 'ap': 0.9090730610124831, 'brier': 0.06404624277456647, 'sensitivity': 0.9392560573313616}",0.9987571895141478,6,6,0.9450000000000001
477,5,"{'acc': 0.9390751445086705, 'auc': 0.9390927995592157, 'fpr': array([0.        , 0.06406105, 1.        ]), 'tpr': array([0.        , 0.94220989, 1.        ]), 'mcc': 0.8781672189104245, 'tnr': 0.9359389454209066, 'ppv': 0.9363657247875029, 'f_score': 0.9392787187463993, 'ap': 0.9111547840887577, 'brier': 0.06092485549132948, 'sensitivity': 0.9422098936662043}",0.9987138356599902,6,6,0.96
